County,Watercraft,Flood,Other,Perinatal,Cold,Natural,Undetermined,Unrecovered,Total
Brevard1974,0.0,0,1,0.0,0,0.0,0.0,0.0,1.0
Broward1974,0.0,0,0,0.0,0,0.0,1.0,0.0,1.0
Citrus1974,1.0,0,0,0.0,0,0.0,0.0,0.0,1.0
Indian River1974,0.0,0,0,0.0,0,0.0,1.0,0.0,1.0
Miami-Dade1974,2.0,0,0,0.0,0,0.0,0.0,0.0,2.0
Volusia1974,0.0,0,1,0.0,0,0.0,0.0,0.0,1.0
TOTAL:1974,3.0,0,2,0.0,0,0.0,2.0,0.0,7.0
